0,1,2,3
0.36138126,0.005,3.9237728,1.9150828
0.4896781,0.14,2.8498893,2.015006
0.39716876,0.954,1.0000614,1.000069
0.5939062,0.238,2.5722032,1.9407395
0.12642187,0.527,1.0002363,0.9999701
0.858725,0.094,3.6548371,3.1751685
0.031065624,0.826,1.0002536,0.99999094
0.690375,0.141,3.2956567,2.6824894
0.0292625,0.187,1.0000272,0.999982
0.047340624,0.32,1.0001217,0.9999627
0.157175,0.493,1.0002376,0.99997485
0.6950156,0.764,0.999467,1.0000315
0.5590594,0.068,3.482191,2.5608783
0.33919063,0.133,2.0811758,1.324012
0.13972813,0.59,1.000243,0.9999865
0.45919687,0.293,1.4294176,1.1497136
0.22062187,0.934,1.0001444,1.0000556
0.1624125,0.828,1.0002041,1.0000352
0.82537186,0.803,0.99957144,0.9999207
0.47868124,0.865,1.000044,1.0000656
0.40782186,0.92,1.0000575,1.000068
0.11082187,0.71,1.0002464,0.9999989
0.15468125,0.083,0.99994946,0.99999
0.40171874,0.635,1.0000279,1.0000625
0.91934687,0.183,3.4623427,3.046332
0.5582687,0.934,1.0000448,1.0000674
0.56154686,0.223,2.546082,1.890426
0.78821874,0.265,2.978084,2.4527254
0.041140623,0.193,1.000038,0.99997985
0.569075,0.052,3.5980563,2.6352987
0.64725935,0.796,0.9998505,1.0000688
0.6060156,0.656,0.9991193,0.99998736
0.4469875,0.984,1.0000535,1.0000712
0.6591344,0.333,2.2679443,1.7303494
0.65630627,0.858,0.99997795,1.0000663
0.80215,0.819,0.99945784,0.9999794
0.11216875,0.342,1.0001831,0.9999547
0.017328124,0.071,0.9998456,1.0000129
0.25534064,0.138,0.9967493,1.0004811
0.01568125,0.313,1.0000929,0.9999676
0.8100219,0.549,1.7259364,1.3648897
0.7792031,0.041,3.7985654,3.1389155
0.16114062,0.884,1.0001945,1.0000409
0.43171564,0.74,1.0000454,1.0000609
0.858525,0.784,0.9984112,0.9997865
0.37025,0.207,1.4624145,1.1398524
0.60177815,0.947,1.0000477,1.000067
0.8219156,0.284,2.9764714,2.4680953
0.6049,0.772,0.9998809,1.0000702
0.342975,0.824,1.0000844,1.0000602
0.38879687,0.671,1.0000616,1.0000579
0.25700626,0.894,1.0001249,1.0000575
0.8691437,0.234,3.2434187,2.7776818
0.6070281,0.102,3.3499107,2.592834
0.8818031,0.42,2.5679402,2.0817518
0.6043438,0.646,0.9990325,0.9999647
0.8647125,0.654,1.4414165,1.1928344
0.07699375,0.344,1.000158,0.99995744
0.8997281,0.552,2.0400813,1.6188141
0.45480314,0.964,1.0000508,1.0000706
0.17104062,0.92,1.000181,1.0000459
0.9416625,0.729,1.4080992,1.1795796
0.57654685,0.759,0.9999094,1.0000703
0.8790156,0.949,0.9998816,1.0000801
0.32288125,0.082,2.6821222,1.4784733
0.8963063,0.362,2.8407435,2.3576608
0.1661625,0.189,1.0001366,0.99997044
0.5644719,0.051,3.600481,2.624031
0.1203375,0.256,1.0001477,0.99996006
0.62364686,0.135,3.2078037,2.5162606
0.058453124,0.523,1.0002099,0.99995923
0.56055623,0.484,0.9935553,0.9999651
0.6657375,0.83,0.9999099,1.0000677
0.80680627,0.167,3.3703537,2.8714728
0.38650626,0.728,1.0000707,1.0000577
0.5824125,0.33,1.9462751,1.4597596
0.5353938,0.448,0.9925649,1.0003715
0.5975219,0.671,0.99933887,1.0000325
0.9038906,0.04,3.8483043,3.3311014
0.7807,0.908,0.99991536,1.0000665
0.9106156,0.412,2.677431,2.1978135
0.849575,0.16,3.4474645,2.9831138
0.4582375,0.372,0.9915129,1.0003657
0.52502185,0.705,0.99989593,1.000072
0.9339188,0.487,2.4299107,1.9676138
0.6224281,0.541,0.99412286,0.99998355
0.81030625,0.093,3.620473,3.093834
0.8675406,0.388,2.6647682,2.1706114
0.09751563,0.266,1.0001341,0.9999609
0.8167313,0.651,1.2378099,1.0915245
0.7218906,0.819,0.9997046,1.0000582
0.8175469,0.519,1.9027436,1.4933597
0.32617188,0.628,1.0001168,1.0000482
0.8006656,0.098,3.59508,3.0637956
0.30124688,0.412,1.0000378,1.0000758
0.27460313,0.18,0.99624753,1.0002899
0.665725,0.37,2.0840793,1.5890446
0.6462125,0.647,0.9988419,0.99982524
0.13006562,0.073,0.9999207,1.0000007
0.201725,0.416,1.0002362,0.9999863
0.03811875,0.68,1.0002382,0.9999708
0.69565314,0.206,3.0225306,2.434308
0.9014937,0.146,3.5430913,3.1188817
0.36505312,0.859,1.0000721,1.0000633
0.9165594,0.075,3.7461586,3.29944
0.44417188,0.37,0.9927999,1.0000119
0.50394064,0.727,0.9999733,1.0000676
0.40924686,0.211,1.8035178,1.2923213
0.275025,0.635,1.0001624,1.0000381
0.07290313,0.586,1.0002308,0.9999658
0.42217186,0.928,1.0000545,1.0000684
0.023915624,0.781,1.0002497,0.9999813
0.17435,0.685,1.0002242,1.000018
0.8363375,0.464,2.232932,1.7637963
0.049896874,0.272,1.0000975,0.9999664
0.72040623,0.47,1.7589697,1.371363
0.30499062,0.096,2.269126,1.3042347
0.7122969,0.186,3.143931,2.5663095
0.948075,0.094,3.712511,3.3088303
0.36130625,0.245,1.0344547,1.0126398
0.37341875,0.385,0.9987309,1.0000111
0.7376594,0.058,3.7006998,3.0329204
0.26176563,0.066,1.6768833,1.0681058
0.25615,0.928,1.000122,1.0000591
0.18879688,0.705,1.0002109,1.0000257
0.922275,0.088,3.7133904,3.2842412
0.95002186,0.435,2.684473,2.2175012
0.362975,0.631,1.0000776,1.0000557
0.5122344,0.795,1.0000204,1.0000643
0.37533438,0.757,1.0000752,1.0000583
0.0305,0.728,1.0002434,0.99997544
0.4357781,0.324,1.0232793,1.0104463
0.0794875,0.061,0.99986947,1.0000155
0.52540314,0.988,1.0000478,1.0000714
0.25099063,0.902,1.000128,1.0000576
0.6151375,0.448,1.3357067,1.12531
0.6211344,0.638,0.9988569,0.99988115
0.5712187,0.2,2.7212353,2.0418444
0.30238125,0.679,1.0001312,1.0000466
0.24875313,0.164,0.99858475,1.0003682
0.6294906,0.654,0.9989368,0.9999106
0.84328437,0.884,0.99967396,1.0000501
0.24851562,0.911,1.0001285,1.0000571
0.82577187,0.76,0.9985658,0.9998424
0.1912875,0.491,1.0002377,0.99998975
0.8496781,0.608,1.5985799,1.2859993
0.07765,0.347,1.0001597,0.99995697
0.20200938,0.64,1.0002159,1.0000197
0.86329687,0.374,2.7121534,2.2157707
0.72755,0.293,2.7035518,2.1480713
0.80618125,0.78,0.9994755,0.99989045
0.71671873,0.465,1.7701285,1.3781021
0.21665625,0.394,1.0002328,0.9999963
0.42267188,0.55,0.99976945,1.0000817
0.7482875,0.674,0.9968988,0.99981093
0.762675,0.225,3.0842104,2.5464764
0.3760875,0.1,2.760356,1.6841309
0.3291,0.879,1.0000858,1.0000628
0.31597814,0.924,1.00009,1.0000644
0.60512185,0.663,0.9991977,1.0000054
0.0713875,0.379,1.0001688,0.99995625
0.1593875,0.453,1.0002333,0.99996924
0.86911875,0.048,3.8091187,3.27315
0.3147469,0.414,0.9999509,1.000086
0.001621875,0.157,0.9999913,0.9999908
0.35669374,0.979,1.000074,1.0000688
0.26690936,0.59,1.0001775,1.0000328
0.83106565,0.888,0.9997122,1.0000571
0.46869686,0.254,1.8506877,1.3512341
0.19572188,0.508,1.0002363,0.9999945
0.8988094,0.723,1.2590647,1.1032143
0.2614875,0.162,0.99670196,1.000375
0.17889063,0.149,1.000096,0.99998283
0.39643124,0.976,1.0000623,1.0000699
0.1561375,0.493,1.0002376,0.99997413
0.76175624,0.534,1.5980418,1.2747978
0.33736563,0.411,0.9997076,1.0000958
0.48973125,0.066,3.401319,2.3308687
0.71915936,0.069,3.6381903,2.9715176
0.4237125,0.58,0.9998789,1.0000772
0.82837814,0.462,2.2157621,1.7468792
0.95654374,0.839,1.0200983,1.0090154
0.6779719,0.07,3.59766,2.877328
0.8950094,0.751,1.1097847,1.0433522
0.6635719,0.775,0.99970317,1.0000627
0.7162625,0.719,0.9991082,0.9998678
0.33492813,0.623,1.0001079,1.0000501
0.25445938,0.746,1.0001521,1.0000457
0.20532188,0.605,1.0002207,1.0000148
0.73213124,0.729,0.99915826,0.99986064
0.57965314,0.551,0.9982513,0.9997629
0.728375,0.688,0.99885833,0.9998207
0.92310315,0.29,3.1518416,2.700234
0.2735125,0.119,1.1666656,1.0264705
0.8363125,0.072,3.710476,3.183775
0.25168124,0.604,1.0001881,1.0000296
0.16636562,0.943,1.0001808,1.000047
0.06533125,0.432,1.0001849,0.9999565
0.13034688,0.065,0.99990106,1.0000025
0.3177094,0.765,1.0001049,1.0000548
0.31707188,0.328,0.99919105,1.0001006
0.16687188,0.096,0.99998415,0.9999858
0.716375,0.978,1.0000602,1.0000633
0.15271562,0.402,1.0002221,0.99996114
0.95879376,0.205,3.4492369,3.052773
0.013965625,0.976,1.0002537,1.0000086
0.9065344,0.392,2.7474246,2.2662868
0.8478531,0.55,1.8668927,1.4726813
0.9115625,0.669,1.5578367,1.2669358
0.16870938,0.985,1.0001726,1.0000504
0.02925625,0.158,1.0000013,0.99998844
0.23222813,0.043,1.0080159,1.0012867
0.7349219,0.832,0.9997251,1.0000588
0.78746563,0.038,3.8151917,3.1572366
0.6176625,0.219,2.7571607,2.1198783
0.20017813,0.618,1.0002213,1.0000157
0.5413,0.436,1.0068015,1.0052701
0.5467,0.012,3.8882074,2.6353526
0.8422125,0.591,1.650015,1.3185619
0.763525,0.913,0.9999566,1.0000654
0.6345438,0.257,2.6026435,1.9982895
0.5172656,0.775,1.0000052,1.000065
0.5527969,0.218,2.5448594,1.8808807
0.34004062,0.633,1.0001028,1.000051
0.010703125,0.386,1.0001246,0.9999646
0.8675406,0.827,0.9997386,0.9999647
0.81855625,0.502,1.989296,1.559808
0.067503124,0.728,1.0002494,0.9999865
0.79358435,0.466,2.0743737,1.6206869
0.43084687,0.2,2.074358,1.4443221
0.68595624,0.814,0.99980783,1.0000662
0.366175,0.384,0.99887264,1.0000353
0.49071562,0.987,1.000049,1.0000716
0.14319688,0.393,1.0002164,0.99995816
0.49155626,0.675,0.9999087,1.0000727
0.7039844,0.772,0.99947834,1.000032
0.46185938,0.199,2.2714171,1.5914996
0.7009375,0.98,1.0000606,1.0000635
0.5290625,0.012,3.8841238,2.5809546
0.046353124,0.435,1.0001734,0.9999579
0.27462187,0.294,0.99982417,1.0001252
0.8437656,0.419,2.4631786,1.9707783
0.52123123,0.467,0.9963956,0.9998796
0.5703969,0.203,2.7005086,2.0239635
0.45511562,0.553,0.9995402,1.0000744
0.7896625,0.341,2.6573586,2.1334019
0.3024594,0.999,1.0000961,1.000066
0.6006625,0.67,0.99930346,1.0000266
0.44946563,0.614,0.9998803,1.0000753
0.7451875,0.631,1.0208802,1.009208
0.23650625,0.951,1.0001323,1.000058
0.09329375,0.618,1.0002419,0.9999753
0.10239375,0.691,1.0002472,0.99999225
0.8621719,0.052,3.792396,3.257452
0.777225,0.047,3.7717767,3.126636
0.001046875,0.648,1.0002177,0.9999646
0.6778687,0.95,1.0000492,1.0000643
0.5564375,0.09,3.3394885,2.479033
0.42249063,0.59,0.99991155,1.0000749
0.80921876,0.796,0.99948597,0.99991465
0.29148126,0.338,0.9998405,1.0001086
0.27581564,0.54,1.000175,1.0000335
0.22488125,0.135,0.9997544,1.0002416
0.12190625,0.601,1.0002437,0.9999821
0.272,0.735,1.0001413,1.0000473
0.17786562,0.32,1.0002155,0.99996686
0.88887185,0.024,3.9018383,3.3252296
0.73393124,0.794,0.9994874,1.0000271
0.66814685,0.586,0.99494493,0.9999459
0.0916,0.065,0.9998869,1.0000125
0.5638625,0.699,0.9997474,1.0000724
0.5202219,0.361,1.3294833,1.1166513
0.40252188,0.067,3.2169023,1.9614192
0.29803437,0.15,1.2157122,1.0471153
0.23374063,0.479,1.0002208,1.0000112
0.9562844,0.138,3.6110578,3.2269225
0.76905,0.011,3.9400053,3.1492572
0.2244,0.929,1.0001426,1.0000556
0.70475936,0.732,0.9991753,0.999944
0.9266156,0.188,3.4571538,3.0448365
0.7739844,0.828,0.9995477,1.0000312
0.6319031,0.493,1.1397104,1.0497917
0.5468594,0.294,2.0077813,1.4853265
0.87165314,0.468,2.3278985,1.8569065
0.5713125,0.97,1.0000485,1.0000691
0.8934406,0.458,2.4375534,1.9628285
0.61193436,0.33,2.087676,1.5706891
0.63688123,0.38,1.8960587,1.4440606
0.9282531,0.725,1.3733398,1.1598521
0.8288125,0.051,3.781024,3.207521
0.33364376,0.769,1.0000954,1.0000563
0.23779687,0.644,1.0001899,1.0000306
0.0587375,0.195,1.0000511,0.99997675
0.7109156,0.058,3.681932,2.9780374
0.0455625,0.173,1.000024,0.99998343
0.35020626,0.611,1.0000879,1.0000538
0.067415625,0.703,1.0002477,0.9999821
0.742375,0.435,2.0387187,1.578608
0.40890625,0.828,1.0000594,1.0000627
0.09131563,0.091,0.99994123,1.0000033
0.15539688,0.202,1.0001394,0.999967
0.2176625,0.668,1.0001992,1.0000284
0.022521876,0.347,1.0001155,0.99996436
0.19478124,0.402,1.0002348,0.99998057
0.6418344,0.865,0.99999833,1.0000654
0.22995625,0.659,1.0001922,1.0000308
0.47088438,0.863,1.0000453,1.0000654
0.45839375,0.129,2.8276553,1.9350957
0.31185624,0.745,1.0001124,1.0000527
0.17813125,0.476,1.0002384,0.9999808
0.60492814,0.637,0.9989414,0.9999347
0.7835969,0.457,2.0824976,1.6244738
0.59909064,0.903,1.0000377,1.0000654
0.0662375,0.788,1.000252,0.99999654
0.88650936,0.083,3.7063808,3.241506
0.17741875,0.59,1.000236,1.0000015
0.00035625,0.95,1.0002567,1.0000001
0.32234064,0.791,1.0000986,1.0000567
0.7034,0.123,3.391303,2.7798872
0.5547625,0.094,3.3119912,2.4588032
0.05211875,0.257,1.0000901,0.9999678
0.7773219,0.64,1.1006974,1.0380245
0.46548438,0.808,1.0000423,1.0000634
0.9523219,0.466,2.566791,2.1027355
0.17725626,0.652,1.0002282,1.000013
0.52208126,0.145,2.9147482,2.1213326
0.481075,0.8,1.000035,1.0000633
0.8621687,0.729,1.0703896,1.0280687
0.82549375,0.136,3.4945173,3.0077004
0.2637125,0.593,1.0001795,1.0000318
0.04285625,0.481,1.0001887,0.99995816
0.2892375,0.053,2.9080176,1.384638
0.30428436,0.626,1.0001376,1.0000441
0.56319064,0.854,1.0000265,1.0000651
0.4437125,0.538,0.99952674,1.0000755
0.8496625,0.61,1.588994,1.2798755
0.13969688,0.91,1.0002042,1.0000384
0.55368125,0.087,3.3538046,2.4808316
0.74455625,0.149,3.346415,2.790308
0.26428437,0.957,1.0001155,1.0000616
0.6661031,0.995,1.0000612,1.0000668
0.821,0.512,1.9497468,1.5297875
0.77502185,0.806,0.99941826,0.99999154
0.20929688,0.132,1.0000316,1.0000861
0.91576874,0.336,2.9802384,2.510859
0.3723781,0.571,1.000024,1.000065
0.7075,0.427,1.9399241,1.4948285
0.536725,0.318,1.7781763,1.3386599
0.56075937,0.068,3.4842796,2.5661702
0.83818436,0.292,2.980608,2.4799557
0.36378124,0.993,1.000073,1.0000695
0.25333437,0.791,1.0001432,1.0000496
0.84156877,0.417,2.4656057,1.9722861
0.6786406,0.289,2.5756707,2.0028195
0.007796875,0.343,1.0001018,0.9999672
0.18946563,0.548,1.0002353,0.9999989
0.30475625,0.698,1.000126,1.0000483
0.71216565,0.16,3.2518506,2.668509
0.435025,0.104,2.9587808,1.9511484
0.07036562,0.425,1.0001856,0.999956
0.2690594,0.801,1.0001303,1.0000528
0.2406875,0.9,1.0001353,1.0000561
0.24136563,1.0,1.0001264,1.000061
0.5468719,0.794,0.9999981,1.0000659
0.86164063,0.9,0.9997206,1.0000598
0.85959685,0.927,0.999828,1.0000728
0.47090626,0.721,1.000006,1.0000652
0.8662875,0.127,3.563068,3.1082058
0.2791,0.95,1.0001079,1.000063
0.7273625,0.345,2.4487448,1.9139346
0.24881876,0.701,1.000167,1.0000398
0.03055625,0.263,1.0000776,0.99997044
0.3567531,0.34,0.9982884,0.99998176
0.7002125,0.892,0.99998796,1.0000656
0.61561877,0.436,1.4217045,1.1640024
0.48235,0.041,3.5990853,2.376111
0.5805563,0.045,3.65476,2.684824
0.8549188,0.081,3.6927152,3.1963186
0.40105313,0.642,1.0000343,1.0000619
0.45492187,0.97,1.000051,1.0000708
0.42050624,0.343,0.99229145,1.0000668
0.15375938,0.518,1.00024,0.99997807
0.6069844,0.225,2.6909704,2.0526
0.10637812,0.708,1.0002468,0.9999968
0.48333126,0.84,1.0000414,1.0000644
0.6016375,0.251,2.5232458,1.9062988
0.1094625,0.201,1.0000972,0.99996984
0.43126875,0.61,0.99992967,1.000073
0.8443406,0.943,0.99991524,1.0000714
0.45851874,0.742,1.0000291,1.0000626
0.59238124,0.567,0.9983827,0.9997599
0.4626625,0.37,0.9928658,1.0010805
0.5828594,0.165,2.9584074,2.252089
0.8092469,0.386,2.509655,2.0017052
0.12509063,0.252,1.0001491,0.9999603
0.13120937,0.622,1.0002446,0.9999894
0.91599375,0.485,2.3868043,1.9227885
0.212575,0.971,1.0001452,1.0000565
0.5913594,0.577,0.99853265,0.99977064
0.8098375,0.703,1.0074549,1.0039681
0.015228125,0.281,1.0000768,0.99997044
0.41714686,0.885,1.0000557,1.0000663
0.7729344,0.134,3.4399514,2.9052596
0.9151875,0.124,3.6134372,3.196919
0.46245313,0.695,0.9999933,1.0000659
0.35925624,0.962,1.0000728,1.0000683
0.76327187,0.178,3.2661734,2.731203
0.45562813,0.023,3.7484298,2.31153
0.173375,0.537,1.0002395,0.99998915
0.7818437,0.975,1.0000459,1.000063
0.25703436,0.719,1.0001564,1.0000429
0.9447687,0.63,1.8470424,1.4755062
0.36199376,0.891,1.0000718,1.000065
0.46800625,0.168,2.5536466,1.7796292
0.6327969,0.339,2.1251345,1.6073189
0.28108126,0.342,0.9999901,1.0000944
0.094753124,0.403,1.0001931,0.9999547
0.47769374,0.23,2.1068292,1.505164
0.21312812,0.338,1.0002297,0.99999547
0.28035626,0.708,1.0001417,1.0000459
0.8506219,0.846,0.99964345,0.999987
0.40618125,0.461,0.9992089,1.0000572
0.42752188,0.348,0.99193907,1.0001028
0.27678126,0.435,1.0001591,1.0000453
0.32065624,0.962,1.0000874,1.000066
0.6174531,0.363,1.9078062,1.446091
0.6428375,0.71,0.9993503,1.0000238
0.7998344,0.236,3.114757,2.6015053
0.8464219,0.808,0.99963546,0.9999356
0.11489688,0.725,1.0002447,1.0000031
0.077375,0.055,0.99985206,1.0000178
0.64091563,0.085,3.4843183,2.7437496
0.7283781,0.415,2.089579,1.6140624
0.8915656,0.715,1.2653823,1.105758
0.44093126,0.612,0.9999039,1.0000744
0.56719065,0.547,0.99836063,0.9997641
0.753475,0.257,2.932376,2.3865557
0.685725,0.872,0.99996984,1.0000658
0.6294406,0.034,3.759039,2.835534
0.00070625,0.658,1.0002202,0.9999651
0.8156313,0.27,3.0172868,2.5077195
0.8609344,0.053,3.7884002,3.2541723
0.38859686,0.087,2.9591007,1.8090676
0.20975,0.307,1.0002245,0.9999945
0.7320531,0.581,1.184174,1.0680245
0.7892,0.051,3.7613358,3.14142
0.8016656,0.254,3.0499687,2.5346308
0.5064656,0.544,0.99886036,0.9999683
0.37600312,0.71,1.0000763,1.0000563
0.7179813,0.312,2.5833259,2.0309095
0.07489375,0.991,1.0002295,1.0000297
0.9461125,0.156,3.5588589,3.166658
0.51224375,0.331,1.5157828,1.1958065
0.9470281,0.109,3.6745276,3.2777863
0.024703125,0.709,1.0002393,0.999972
0.910925,0.222,3.3426356,2.908718
0.01415,0.499,1.0001765,0.9999608
0.0028125,0.211,1.0000309,0.99998176
0.16372812,0.508,1.0002397,0.99998033
0.7756219,0.419,2.2431679,1.7540628
0.39372814,0.287,1.008386,1.005911
0.49566874,0.231,2.1983423,1.578097
0.0150125,0.269,1.0000703,0.9999721
0.8306781,0.892,0.99973214,1.0000598
0.69464064,0.832,0.99985266,1.0000669
0.56189686,0.411,1.2442191,1.0860039
0.005059375,0.087,0.99988246,1.0000081
0.45478126,0.058,3.4131198,2.221809
0.735675,0.177,3.2236009,2.6649795
0.8982437,0.618,1.7371292,1.3866935
0.619275,0.968,1.0000516,1.0000672
0.8624125,1.0,1.0000387,1.0000689
0.050515626,0.978,1.0002422,1.0000207
0.36699376,0.116,2.52426,1.5571117
0.085509375,0.535,1.0002244,0.999962
0.31454688,0.088,2.5176806,1.4013293
0.91380626,0.979,0.99994457,1.0000939
0.49434063,0.61,0.9996377,1.0000745
0.47995,0.482,0.99842095,0.9998592
0.5348,0.821,1.0000218,1.0000646
0.033515625,0.511,1.0001931,0.99995935
0.12784688,0.324,1.0001867,0.99995506
0.43860626,0.983,1.0000541,1.0000713
0.23499687,0.236,1.0001234,1.000088
0.43064687,0.825,1.0000535,1.0000634
0.5548969,0.021,3.815237,2.6511898
0.21959688,0.16,1.000045,1.000118
0.327875,0.285,0.99769604,1.0000341
0.7021469,0.331,2.435576,1.8910412
0.01940625,0.408,1.0001419,0.9999622
0.37022188,0.748,1.0000789,1.0000572
0.27927813,0.329,0.99995625,1.0001019
0.20518126,0.315,1.0002255,0.9999883
0.1199875,0.815,1.0002333,1.0000204
0.08163437,0.471,1.0002071,0.9999571
0.100059375,0.264,1.0001348,0.9999609
0.70975935,0.56,1.1833794,1.0672332
0.74648124,0.024,3.8665504,3.0998101
0.6371281,0.838,0.9999677,1.000067
0.38966876,0.161,2.1740093,1.4440258
0.25315937,0.73,1.0001568,1.0000439
0.00195625,0.849,1.0002537,0.9999852
0.019846875,0.307,1.0000931,0.9999676
0.8710656,0.055,3.7860408,3.2662554
0.529375,0.115,3.1297183,2.2858582
0.1985625,0.029,0.9995644,1.0001111
0.9451344,0.169,3.5257077,3.130735
0.18098438,0.379,1.0002291,0.99997056
0.1898625,0.039,0.9997201,1.0000315
0.53480625,0.575,0.998911,0.99996746
0.85638124,0.882,0.99966645,1.0000432
0.24938124,0.986,1.0001227,1.0000616
0.46105313,0.34,1.0625125,1.0222639
0.77305937,0.333,2.6468287,2.1161628
0.5676344,0.612,0.99899757,0.9999739
0.359875,0.419,0.99945736,1.0000867
0.11444375,0.189,1.0000906,0.9999716
0.02258125,0.42,1.0001502,0.999961
0.72613126,0.705,0.9990901,0.9998133
0.2790875,0.37,1.0000831,1.000074
0.76685,0.269,2.9128575,2.3745713
0.09925,0.457,1.0002114,0.9999571
0.5907406,0.541,0.9973594,0.9998368
0.33330938,0.381,0.99950635,1.0000979
0.16857187,0.984,1.0001725,1.0000504
0.063103124,0.028,0.9997425,1.0000238
0.064403124,0.266,1.0001057,0.9999647
0.29845625,0.89,1.0001005,1.0000614
0.09291875,0.888,1.0002363,1.000022
0.79990625,0.264,3.00739,2.4892836
0.83654374,0.932,0.9998908,1.0000697
0.111065626,0.753,1.0002437,1.0000072
0.71952814,0.742,0.9991946,0.9999362
0.8141625,0.763,0.9991734,0.99988854
0.20558125,0.518,1.0002326,1.0000007
0.6000406,0.938,1.000046,1.0000664
0.48701563,0.133,2.8927026,2.038033
0.6226938,0.124,3.2614894,2.5569687
0.8925125,0.619,1.7116404,1.3677926
0.40404686,0.733,1.0000606,1.0000594
0.2818,0.767,1.0001279,1.0000511
0.9139562,0.567,2.020452,1.6059896
0.52531564,0.224,2.3923159,1.7389252
0.8013531,0.64,1.2196627,1.0836431
0.7034906,0.93,1.000031,1.0000637
0.29343438,0.129,1.4319378,1.0887324
0.11274375,0.744,1.0002441,1.000006
0.5189625,0.426,0.9936968,1.0010606
0.08179688,0.351,1.0001649,0.99995625
0.811425,0.687,1.0449995,1.0181497
0.5401375,0.215,2.5153418,1.8452255
0.26377186,0.416,1.0001824,1.0000385
0.5522625,0.643,0.9994545,1.000056
0.3736469,0.873,1.0000682,1.0000643
0.3179969,0.215,0.99939907,1.0018967
0.244925,0.231,0.99998283,1.0001336
0.57615,0.428,1.2184677,1.0769066
0.17940937,1.0,1.0001637,1.0000535
0.91059685,0.462,2.4696355,1.9978179
0.88254374,0.607,1.7295613,1.3789005
0.8018063,0.029,3.8598967,3.1914792
0.25045624,0.57,1.0001955,1.0000261
0.9425125,0.359,2.9529734,2.4912667
0.3903125,0.933,1.0000622,1.0000681
0.01991875,0.424,1.0001495,0.99996126
0.6062781,0.752,0.9998126,1.0000708
0.1612125,0.456,1.0002341,0.99997044
0.6548875,0.177,3.066471,2.435655
0.5138937,0.067,3.4295025,2.4147625
0.87253124,0.602,1.7152463,1.3673165
0.935975,0.791,1.1062946,1.0428709
0.5831094,0.602,0.9987745,0.9998865
0.36531875,0.162,1.959932,1.3178183
0.065975,0.268,1.0001081,0.9999645
0.0096125,0.6,1.000208,0.999962
0.23912187,0.006,1.2729429,1.001047
0.6894125,0.897,1.0000035,1.0000646
0.5519062,0.912,1.0000424,1.0000666
0.9175063,0.893,0.9999981,1.0000696
0.35375938,0.565,1.0000597,1.00006
0.20277813,0.002,0.9993231,1.0001706
0.5523844,0.685,0.99973166,1.0000724
0.11597812,0.755,1.0002421,1.0000092
0.0692625,0.403,1.0001769,0.99995625
0.8592687,0.241,3.204029,2.729569
0.7307594,0.018,3.8941379,3.0752454
0.18717812,0.446,1.0002372,0.99998105
0.20923437,0.252,1.0002072,1.0000046
0.0323625,0.901,1.000254,1.000003
0.07600313,0.556,1.0002252,0.99996316
0.5327656,0.787,1.0000027,1.0000652
0.2982281,0.789,1.0001134,1.0000547
0.25074375,0.805,1.0001425,1.0000504
0.19933125,0.325,1.000226,0.9999819
0.7375344,0.541,1.4455156,1.18552
0.39140624,0.023,3.6976151,2.0390568
0.74099064,0.046,3.7569828,3.0610032
0.7376969,0.128,3.4173431,2.8453732
0.47938436,0.395,0.99166965,1.0002389
0.31555313,0.481,1.0000825,1.0000609
0.129725,0.237,1.0001438,0.99996245
0.72036564,0.212,3.0501008,2.48147
0.7687687,0.756,0.9993067,0.9998684
0.90239376,0.546,2.0758946,1.6487492
0.06795625,0.003,0.9996152,1.0000193
0.7139969,0.154,3.2795014,2.6959515
0.39695624,0.547,0.9998958,1.0000777
0.80013126,0.941,0.99997485,1.0000663
0.94766873,1.0,0.9999956,1.0001161
0.028315624,0.833,1.000254,0.99999094
0.21164063,0.282,1.0002189,1.0000013
0.42090625,0.686,1.0000349,1.0000615
0.88764685,0.515,2.1669807,1.7213863
0.4038,0.154,2.342697,1.5500907
0.17112812,0.622,1.000235,1.0000052
0.15410937,0.861,1.0002036,1.0000367
0.102934375,0.7,1.0002478,0.9999939
0.6594781,0.442,1.6297854,1.279416
0.81255937,0.15,3.4342804,2.9390993
0.9422594,0.57,2.0991979,1.6771731
0.65702814,0.018,3.8733106,2.920836
0.923575,0.767,1.1602924,1.0632478
0.55653125,0.034,3.7150874,2.6365228
0.123453125,0.769,1.0002373,1.0000142
0.15745,0.167,1.0001053,0.9999728
0.10605,0.37,1.0001894,0.999954
0.7816687,0.467,2.0251474,1.5786823
0.01553125,0.309,1.000091,0.99996805
0.0322125,0.127,0.9999672,0.9999964
0.06505625,0.573,1.0002248,0.9999634
0.35126564,0.919,1.000075,1.0000659
0.28473124,0.763,1.000127,1.0000515
0.42404374,0.884,1.0000539,1.000066
0.81539375,0.092,3.6280184,3.1053815
0.01905,0.814,1.0002524,0.999985
0.61145,0.649,0.99900734,0.99995244
0.5111125,0.053,3.531137,2.447257
0.1772,0.456,1.0002369,0.99997735
0.5048531,0.498,0.9983494,0.99981344
0.7322125,0.433,2.0090857,1.5530498
0.82820314,0.647,1.3143041,1.125607
0.8530469,0.066,3.7403955,3.2214284
0.269275,0.322,1.0000389,1.0000916
0.6258938,0.65,0.99892426,0.99990857
0.5933094,0.202,2.7785606,2.1140265
0.92509377,0.777,1.1217293,1.0484964
0.6708969,0.608,0.99697447,0.9998623
